cid,classification_system,category,subcategory,raw_path,source_tag,fetched_at
53597,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
54454,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
54841,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
56032,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
56463,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
57469,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
59708,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
60648,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
60795,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
60835,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
60854,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
61021,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
61053,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
61147,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
61347,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
61818,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
61818,US DHS COI,Chemicals of Interest,,hnid:17060383,US DHS Chemicals of Interest,2026-04-24T17:19:33+00:00
62325,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
62339,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
62436,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
62638,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
62751,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
62857,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
62878,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
63009,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
63339,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
63382,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
63386,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
64143,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
64488,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
64692,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
64805,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
65499,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
65578,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
65784,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
66024,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
66144,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
66159,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
66160,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
66374,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
66726,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
66737,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
66747,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
66827,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
66852,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
67108,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
67362,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
68048,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
68181,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
68328,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
68416,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
68437,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
68602,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
68617,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
68870,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
69141,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
69144,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
69263,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
69301,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
69381,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
69510,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
69680,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
69860,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
70252,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
70529,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
71013,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
71360,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
71635,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
71777,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
71872,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
72060,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
72135,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
72287,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
72300,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
72301,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
72899,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
73026,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
73255,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
73770,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
73976,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
74156,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
74210,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
74318,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
75192,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
75260,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
75324,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
75471,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
76167,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
76190,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
76310,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
77055,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
77448,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
77449,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
77992,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
77993,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
77995,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
78282,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
78641,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
79098,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
79305,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
80403,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
81223,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
81430,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
82027,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
83975,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
84352,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
87298,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
88308,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
88465,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
89728,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
90552,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
91460,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
91870,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
92196,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
92387,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
93147,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
93287,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
93584,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
94547,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
95500,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
95636,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
95878,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
97013,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
97478,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
98016,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
98835,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
98840,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
98965,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
101369,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
101726,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
101914,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
102754,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
103611,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
104748,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
104805,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
104904,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
104926,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
107778,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
107901,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
107950,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
107970,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
108207,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
110821,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
111330,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
114524,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
114976,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
115237,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
115412,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
119478,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
121190,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
121397,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
121501,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
121531,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
123692,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
124844,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
125558,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
125820,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
127024,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
128563,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
129228,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
131506,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
132441,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
133277,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
134664,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
134771,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
138363,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
145024,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
146570,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
148431,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
148494,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
150910,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
151400,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
151807,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
151900,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
152655,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
153311,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
154101,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
154417,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
160506,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
160570,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
162244,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
163091,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
164282,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
167155,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
167577,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
168836,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
170833,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
174174,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
175805,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
178024,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
180496,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
182230,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
188298,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
189821,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
192599,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
192601,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
193313,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
198013,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
199214,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
199478,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
199507,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
200601,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
200628,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
201111,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
204386,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
204463,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
205593,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
205668,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
206666,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
208898,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
209045,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
213046,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
214346,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
216281,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
222285,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
225814,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
231496,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
237332,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
251020,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
252380,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
269543,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
269722,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
275196,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
304167,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
351727,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
394162,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
398433,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
399895,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
408121,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
408836,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
